MCBto5,MC6to11,MC12to17,MC18to23,MC24to29,MC30to35,MC36to41,MC42to47,MC48to53,MC54toSA,MCSA
148.38,148.38,148.38,148.38,126.62,126.62,126.62,126.62,114.75,114.75,114.75
148.54,148.54,148.54,148.54,130.71,130.71,130.71,130.71,118.83,118.83,118.83
167.55,167.55,167.55,167.55,143.61,143.61,137.63,137.63,125.66,125.66,125.66
170.12,170.12,170.12,170.12,147.9,147.9,143.91,143.91,131.76,131.76,131.76
172.69,172.69,172.69,172.69,152.19,152.19,150.2,150.2,137.86,137.86,137.86
175.26,175.26,175.26,175.26,156.48,156.48,156.48,156.48,143.96,143.96,143.96
177.56,177.56,177.56,177.56,160.99,160.99,156.94,156.94,146.57,146.57,146.57
179.85,179.85,179.85,179.85,165.5,165.5,157.4,157.4,149.18,149.18,149.18
182.15,182.15,182.15,182.15,170.0,170.0,157.86,157.86,151.79,151.79,151.79
97.9,97.9,97.9,97.9,78.32,78.32,78.32,78.32,70.49,70.49,70.49
99.2,99.2,99.2,99.2,82.08,82.08,82.08,82.08,74.14,74.14,74.14
100.51,100.51,100.51,100.51,85.84,85.84,85.84,85.84,77.8,77.8,77.8
101.81,101.81,101.81,101.81,89.6,89.6,89.6,89.6,81.45,81.45,81.45
115.2,115.2,115.2,115.2,98.74,98.74,94.63,94.63,86.4,86.4,86.4
115.95,115.95,115.95,115.95,100.78,100.78,98.04,98.04,89.76,89.76,89.76
116.7,116.7,116.7,116.7,102.83,102.83,101.45,101.45,93.12,93.12,93.12
117.45,117.45,117.45,117.45,104.87,104.87,104.87,104.87,96.48,96.48,96.48
120.66,120.66,120.66,120.66,109.45,109.45,106.62,106.62,99.62,99.62,99.62
123.87,123.87,123.87,123.87,114.03,114.03,108.38,108.38,102.76,102.76,102.76
127.08,127.08,127.08,127.08,118.61,118.61,110.14,110.14,105.9,105.9,105.9
105.94,105.94,105.94,105.94,84.75,84.75,84.75,84.75,76.28,76.28,76.28
105.47,105.47,105.47,105.47,87.16,87.16,87.16,87.16,78.72,78.72,78.72
104.99,104.99,104.99,104.99,89.57,89.57,89.57,89.57,81.17,81.17,81.17
104.51,104.51,104.51,104.51,91.97,91.97,91.97,91.97,83.61,83.61,83.61
113.01,113.01,113.01,113.01,96.86,96.86,92.83,92.83,84.76,84.76,84.76
110.71,110.71,110.71,110.71,96.16,96.16,93.47,93.47,85.56,85.56,85.56
108.41,108.41,108.41,108.41,95.45,95.45,94.1,94.1,86.36,86.36,86.36
106.11,106.11,106.11,106.11,94.74,94.74,94.74,94.74,87.16,87.16,87.16
110.78,110.78,110.78,110.78,100.53,100.53,97.86,97.86,91.47,91.47,91.47
115.44,115.44,115.44,115.44,106.31,106.31,100.97,100.97,95.78,95.78,95.78
120.1,120.1,120.1,120.1,112.1,112.1,104.09,104.09,100.09,100.09,100.09
114.72,114.72,114.72,114.72,91.77,91.77,91.77,91.77,82.6,82.6,82.6
114.02,114.02,114.02,114.02,94.22,94.22,94.22,94.22,85.1,85.1,85.1
113.32,113.32,113.32,113.32,96.66,96.66,96.66,96.66,87.6,87.6,87.6
112.62,112.62,112.62,112.62,99.11,99.11,99.11,99.11,90.1,90.1,90.1
128.93,128.93,128.93,128.93,110.51,110.51,105.91,105.91,96.7,96.7,96.7
128.16,128.16,128.16,128.16,111.36,111.36,108.29,108.29,99.14,99.14,99.14
127.39,127.39,127.39,127.39,112.21,112.21,110.68,110.68,101.58,101.58,101.58
126.63,126.63,126.63,126.63,113.06,113.06,113.06,113.06,104.02,104.02,104.02
128.05,128.05,128.05,128.05,116.09,116.09,113.19,113.19,105.7,105.7,105.7
129.47,129.47,129.47,129.47,119.13,119.13,113.31,113.31,107.39,107.39,107.39
130.89,130.89,130.89,130.89,122.16,122.16,113.44,113.44,109.07,109.07,109.07
137.35,137.35,137.35,137.35,109.88,109.88,109.88,109.88,98.89,98.89,98.89
136.74,136.74,136.74,136.74,113.01,113.01,113.01,113.01,102.07,102.07,102.07
136.13,136.13,136.13,136.13,116.13,116.13,116.13,116.13,105.24,105.24,105.24
135.52,135.52,135.52,135.52,119.26,119.26,119.26,119.26,108.42,108.42,108.42
153.85,153.85,153.85,153.85,131.87,131.87,126.38,126.38,115.39,115.39,115.39
152.87,152.87,152.87,152.87,132.83,132.83,129.16,129.16,118.24,118.24,118.24
151.89,151.89,151.89,151.89,133.78,133.78,131.95,131.95,121.1,121.1,121.1
150.9,150.9,150.9,150.9,134.73,134.73,134.73,134.73,123.96,123.96,123.96
153.7,153.7,153.7,153.7,139.39,139.39,135.85,135.85,126.89,126.89,126.89
156.51,156.51,156.51,156.51,144.04,144.04,136.96,136.96,129.82,129.82,129.82
159.31,159.31,159.31,159.31,148.69,148.69,138.07,138.07,132.76,132.76,132.76
87.85,87.85,87.85,87.85,70.28,70.28,70.28,70.28,63.25,63.25,63.25
87.85,87.85,87.85,87.85,72.62,72.62,72.62,72.62,65.59,65.59,65.59
87.85,87.85,87.85,87.85,74.97,74.97,74.97,74.97,67.94,67.94,67.94
87.85,87.85,87.85,87.85,77.31,77.31,77.31,77.31,70.28,70.28,70.28
100.0,100.0,100.0,100.0,85.72,85.72,82.14,82.14,75.0,75.0,75.0
104.87,104.87,104.87,104.87,91.26,91.26,88.88,88.88,81.38,81.38,81.38
109.75,109.75,109.75,109.75,96.8,96.8,95.61,95.61,87.77,87.77,87.77
114.62,114.62,114.62,114.62,102.34,102.34,102.34,102.34,94.15,94.15,94.15
116.2,116.2,116.2,116.2,105.36,105.36,102.71,102.71,95.92,95.92,95.92
117.78,117.78,117.78,117.78,108.39,108.39,103.08,103.08,97.7,97.7,97.7
119.37,119.37,119.37,119.37,111.41,111.41,103.45,103.45,99.47,99.47,99.47
90.27,90.27,90.27,90.27,72.22,72.22,72.22,72.22,65.0,65.0,65.0
90.79,90.79,90.79,90.79,75.08,75.08,75.08,75.08,67.82,67.82,67.82
91.31,91.31,91.31,91.31,77.94,77.94,77.94,77.94,70.64,70.64,70.64
91.82,91.82,91.82,91.82,80.8,80.8,80.8,80.8,73.46,73.46,73.46
102.63,102.63,102.63,102.63,87.97,87.97,84.31,84.31,76.97,76.97,76.97
103.3,103.3,103.3,103.3,89.79,89.79,87.34,87.34,79.96,79.96,79.96
103.96,103.96,103.96,103.96,91.6,91.6,90.38,90.38,82.95,82.95,82.95
104.63,104.63,104.63,104.63,93.42,93.42,93.42,93.42,85.94,85.94,85.94
104.89,104.89,104.89,104.89,95.08,95.08,92.73,92.73,86.58,86.58,86.58
105.16,105.16,105.16,105.16,96.73,96.73,92.05,92.05,87.21,87.21,87.21
105.42,105.42,105.42,105.42,98.39,98.39,91.36,91.36,87.85,87.85,87.85
111.45,111.45,111.45,111.45,89.16,89.16,89.16,89.16,80.24,80.24,80.24
109.41,109.41,109.41,109.41,90.33,90.33,90.33,90.33,81.58,81.58,81.58
107.37,107.37,107.37,107.37,91.51,91.51,91.51,91.51,82.92,82.92,82.92
105.32,105.32,105.32,105.32,92.69,92.69,92.69,92.69,84.26,84.26,84.26
116.22,116.22,116.22,116.22,99.62,99.62,95.47,95.47,87.17,87.17,87.17
115.17,115.17,115.17,115.17,100.07,100.07,97.3,97.3,89.07,89.07,89.07
114.12,114.12,114.12,114.12,100.51,100.51,99.13,99.13,90.98,90.98,90.98
113.07,113.07,113.07,113.07,100.96,100.96,100.96,100.96,92.88,92.88,92.88
116.83,116.83,116.83,116.83,105.99,105.99,103.23,103.23,96.46,96.46,96.46
120.59,120.59,120.59,120.59,111.03,111.03,105.5,105.5,100.04,100.04,100.04
124.35,124.35,124.35,124.35,116.06,116.06,107.77,107.77,103.62,103.62,103.62
103.68,103.68,103.68,103.68,82.95,82.95,82.95,82.95,74.65,74.65,74.65
103.69,103.69,103.69,103.69,85.72,85.72,85.72,85.72,77.42,77.42,77.42
103.7,103.7,103.7,103.7,88.49,88.49,88.49,88.49,80.19,80.19,80.19
103.7,103.7,103.7,103.7,91.26,91.26,91.26,91.26,82.96,82.96,82.96
116.81,116.81,116.81,116.81,100.12,100.12,95.95,95.95,87.61,87.61,87.61
117.61,117.61,117.61,117.61,102.22,102.22,99.44,99.44,91.04,91.04,91.04
118.41,118.41,118.41,118.41,104.33,104.33,102.94,102.94,94.48,94.48,94.48
119.21,119.21,119.21,119.21,106.43,106.43,106.43,106.43,97.92,97.92,97.92
121.22,121.22,121.22,121.22,109.92,109.92,107.14,107.14,100.07,100.07,100.07
123.23,123.23,123.23,123.23,113.4,113.4,107.84,107.84,102.22,102.22,102.22
125.24,125.24,125.24,125.24,116.89,116.89,108.54,108.54,104.36,104.36,104.36
114.82,114.82,114.82,114.82,91.85,91.85,91.85,91.85,82.67,82.67,82.67
114.27,114.27,114.27,114.27,94.44,94.44,94.44,94.44,85.29,85.29,85.29
113.73,113.73,113.73,113.73,97.02,97.02,97.02,97.02,87.92,87.92,87.92
113.18,113.18,113.18,113.18,99.6,99.6,99.6,99.6,90.54,90.54,90.54
129.55,129.55,129.55,129.55,111.05,111.05,106.42,106.42,97.17,97.17,97.17
127.02,127.02,127.02,127.02,110.33,110.33,107.24,107.24,98.17,98.17,98.17
124.49,124.49,124.49,124.49,109.61,109.61,108.07,108.07,99.18,99.18,99.18
121.96,121.96,121.96,121.96,108.89,108.89,108.89,108.89,100.18,100.18,100.18
119.78,119.78,119.78,119.78,108.51,108.51,105.94,105.94,98.85,98.85,98.85
117.61,117.61,117.61,117.61,108.12,108.12,102.99,102.99,97.52,97.52,97.52
115.43,115.43,115.43,115.43,107.74,107.74,100.04,100.04,96.2,96.2,96.2
104.25,104.25,104.25,104.25,83.4,83.4,83.4,83.4,75.06,75.06,75.06
105.11,105.11,105.11,105.11,86.94,86.94,86.94,86.94,78.53,78.53,78.53
105.97,105.97,105.97,105.97,90.48,90.48,90.48,90.48,82.0,82.0,82.0
106.84,106.84,106.84,106.84,94.02,94.02,94.02,94.02,85.47,85.47,85.47
116.37,116.37,116.37,116.37,99.74,99.74,95.59,95.59,87.28,87.28,87.28
116.59,116.59,116.59,116.59,101.33,101.33,98.56,98.56,90.23,90.23,90.23
116.82,116.82,116.82,116.82,102.92,102.92,101.53,101.53,93.19,93.19,93.19
117.05,117.05,117.05,117.05,104.51,104.51,104.51,104.51,96.15,96.15,96.15
117.77,117.77,117.77,117.77,106.76,106.76,104.11,104.11,97.22,97.22,97.22
118.5,118.5,118.5,118.5,109.02,109.02,103.72,103.72,98.29,98.29,98.29
119.23,119.23,119.23,119.23,111.28,111.28,103.33,103.33,99.36,99.36,99.36
125.45,125.45,125.45,125.45,100.36,100.36,100.36,100.36,90.32,90.32,90.32
125.01,125.01,125.01,125.01,103.32,103.32,103.32,103.32,93.32,93.32,93.32
124.57,124.57,124.57,124.57,106.27,106.27,106.27,106.27,96.31,96.31,96.31
124.13,124.13,124.13,124.13,109.23,109.23,109.23,109.23,99.3,99.3,99.3
134.89,134.89,134.89,134.89,115.62,115.62,110.8,110.8,101.16,101.16,101.16
134.48,134.48,134.48,134.48,116.86,116.86,113.65,113.65,104.05,104.05,104.05
134.08,134.08,134.08,134.08,118.11,118.11,116.5,116.5,106.93,106.93,106.93
133.68,133.68,133.68,133.68,119.36,119.36,119.36,119.36,109.81,109.81,109.81
136.29,136.29,136.29,136.29,123.6,123.6,120.45,120.45,112.51,112.51,112.51
138.9,138.9,138.9,138.9,127.84,127.84,121.55,121.55,115.22,115.22,115.22
141.51,141.51,141.51,141.51,132.08,132.08,122.64,122.64,117.93,117.93,117.93
104.53,104.53,104.53,104.53,83.63,83.63,83.63,83.63,75.26,75.26,75.26
104.12,104.12,104.12,104.12,86.05,86.05,86.05,86.05,77.72,77.72,77.72
103.71,103.71,103.71,103.71,88.48,88.48,88.48,88.48,80.18,80.18,80.18
103.3,103.3,103.3,103.3,90.9,90.9,90.9,90.9,82.64,82.64,82.64
114.62,114.62,114.62,114.62,98.24,98.24,94.15,94.15,85.96,85.96,85.96
113.72,113.72,113.72,113.72,98.8,98.8,96.07,96.07,87.95,87.95,87.95
112.82,112.82,112.82,112.82,99.36,99.36,98.0,98.0,89.94,89.94,89.94
111.92,111.92,111.92,111.92,99.93,99.93,99.93,99.93,91.93,91.93,91.93
116.1,116.1,116.1,116.1,105.34,105.34,102.57,102.57,95.86,95.86,95.86
120.28,120.28,120.28,120.28,110.76,110.76,105.22,105.22,99.79,99.79,99.79
124.47,124.47,124.47,124.47,116.17,116.17,107.87,107.87,103.72,103.72,103.72
118.05,118.05,118.05,118.05,94.44,94.44,94.44,94.44,85.0,85.0,85.0
117.0,117.0,117.0,117.0,96.66,96.66,96.66,96.66,87.3,87.3,87.3
115.95,115.95,115.95,115.95,98.89,98.89,98.89,98.89,89.61,89.61,89.61
114.9,114.9,114.9,114.9,101.11,101.11,101.11,101.11,91.92,91.92,91.92
134.5,134.5,134.5,134.5,115.28,115.28,110.48,110.48,100.87,100.87,100.87
134.02,134.02,134.02,134.02,116.46,116.46,113.26,113.26,103.68,103.68,103.68
133.54,133.54,133.54,133.54,117.63,117.63,116.03,116.03,106.49,106.49,106.49
133.06,133.06,133.06,133.06,118.81,118.81,118.81,118.81,109.3,109.3,109.3
134.47,134.47,134.47,134.47,121.91,121.91,118.86,118.86,111.0,111.0,111.0
135.87,135.87,135.87,135.87,125.02,125.02,118.92,118.92,112.7,112.7,112.7
137.27,137.27,137.27,137.27,128.12,128.12,118.97,118.97,114.39,114.39,114.39
104.81,104.81,104.81,104.81,83.85,83.85,83.85,83.85,75.47,75.47,75.47
105.7,105.7,105.7,105.7,87.43,87.43,87.43,87.43,78.97,78.97,78.97
106.59,106.59,106.59,106.59,91.01,91.01,91.01,91.01,82.48,82.48,82.48
107.48,107.48,107.48,107.48,94.59,94.59,94.59,94.59,85.99,85.99,85.99
117.39,117.39,117.39,117.39,100.62,100.62,96.43,96.43,88.04,88.04,88.04
119.28,119.28,119.28,119.28,103.7,103.7,100.91,100.91,92.39,92.39,92.39
121.17,121.17,121.17,121.17,106.79,106.79,105.39,105.39,96.73,96.73,96.73
123.05,123.05,123.05,123.05,109.87,109.87,109.87,109.87,101.08,101.08,101.08
128.63,128.63,128.63,128.63,116.74,116.74,113.63,113.63,106.22,106.22,106.22
134.21,134.21,134.21,134.21,123.61,123.61,117.39,117.39,111.36,111.36,111.36
139.8,139.8,139.8,139.8,130.48,130.48,121.16,121.16,116.5,116.5,116.5
124.25,124.25,124.25,124.25,99.4,99.4,99.4,99.4,89.46,89.46,89.46
123.87,123.87,123.87,123.87,102.38,102.38,102.38,102.38,92.47,92.47,92.47
123.5,123.5,123.5,123.5,105.37,105.37,105.37,105.37,95.49,95.49,95.49
123.13,123.13,123.13,123.13,108.35,108.35,108.35,108.35,98.5,98.5,98.5
136.96,136.96,136.96,136.96,117.39,117.39,112.5,112.5,102.72,102.72,102.72
137.91,137.91,137.91,137.91,119.87,119.87,116.61,116.61,106.76,106.76,106.76
138.85,138.85,138.85,138.85,122.35,122.35,120.72,120.72,110.8,110.8,110.8
139.8,139.8,139.8,139.8,124.82,124.82,124.82,124.82,114.84,114.84,114.84
144.7,144.7,144.7,144.7,131.28,131.28,127.85,127.85,119.47,119.47,119.47
149.6,149.6,149.6,149.6,137.74,137.74,130.87,130.87,124.11,124.11,124.11
154.5,154.5,154.5,154.5,144.2,144.2,133.9,133.9,128.75,128.75,128.75
114.38,114.38,114.38,114.38,91.5,91.5,91.5,91.5,82.35,82.35,82.35
114.15,114.15,114.15,114.15,94.35,94.35,94.35,94.35,85.22,85.22,85.22
113.91,113.91,113.91,113.91,97.2,97.2,97.2,97.2,88.08,88.08,88.08
113.68,113.68,113.68,113.68,100.04,100.04,100.04,100.04,90.95,90.95,90.95
129.31,129.31,129.31,129.31,110.83,110.83,106.22,106.22,96.98,96.98,96.98
127.66,127.66,127.66,127.66,110.91,110.91,107.83,107.83,98.71,98.71,98.71
126.02,126.02,126.02,126.02,110.98,110.98,109.44,109.44,100.44,100.44,100.44
124.37,124.37,124.37,124.37,111.05,111.05,111.05,111.05,102.16,102.16,102.16
127.39,127.39,127.39,127.39,115.54,115.54,112.58,112.58,105.17,105.17,105.17
130.41,130.41,130.41,130.41,120.04,120.04,114.11,114.11,108.18,108.18,108.18
133.43,133.43,133.43,133.43,124.53,124.53,115.64,115.64,111.19,111.19,111.19
173.8,173.8,173.8,173.8,139.04,139.04,139.04,139.04,125.14,125.14,125.14
173.8,173.8,173.8,173.8,143.67,143.67,143.67,143.67,129.77,129.77,129.77
173.79,173.79,173.79,173.79,148.3,148.3,148.3,148.3,134.4,134.4,134.4
173.78,173.78,173.78,173.78,152.93,152.93,152.93,152.93,139.03,139.03,139.03
190.01,190.01,190.01,190.01,162.86,162.86,156.08,156.08,142.51,142.51,142.51
188.3,188.3,188.3,188.3,163.61,163.61,159.08,159.08,145.63,145.63,145.63
186.6,186.6,186.6,186.6,164.35,164.35,162.08,162.08,148.75,148.75,148.75
184.9,184.9,184.9,184.9,165.09,165.09,165.09,165.09,151.88,151.88,151.88
189.89,189.89,189.89,189.89,172.24,172.24,167.8,167.8,156.77,156.77,156.77
194.87,194.87,194.87,194.87,179.39,179.39,170.51,170.51,161.66,161.66,161.66
199.86,199.86,199.86,199.86,186.54,186.54,173.21,173.21,166.55,166.55,166.55
137.84,137.84,137.84,137.84,110.27,110.27,110.27,110.27,99.25,99.25,99.25
138.54,138.54,138.54,138.54,114.57,114.57,114.57,114.57,103.48,103.48,103.48
139.25,139.25,139.25,139.25,118.86,118.86,118.86,118.86,107.72,107.72,107.72
139.95,139.95,139.95,139.95,123.15,123.15,123.15,123.15,111.96,111.96,111.96
156.1,156.1,156.1,156.1,133.8,133.8,128.23,128.23,117.08,117.08,117.08
155.43,155.43,155.43,155.43,135.06,135.06,131.34,131.34,120.24,120.24,120.24
154.76,154.76,154.76,154.76,136.32,136.32,134.46,134.46,123.41,123.41,123.41
154.09,154.09,154.09,154.09,137.58,137.58,137.58,137.58,126.57,126.57,126.57
155.27,155.27,155.27,155.27,140.76,140.76,137.25,137.25,128.16,128.16,128.16
156.44,156.44,156.44,156.44,143.93,143.93,136.93,136.93,129.76,129.76,129.76
157.62,157.62,157.62,157.62,147.11,147.11,136.6,136.6,131.35,131.35,131.35
103.06,103.06,103.06,103.06,82.45,82.45,82.45,82.45,74.21,74.21,74.21
104.77,104.77,104.77,104.77,86.7,86.7,86.7,86.7,78.32,78.32,78.32
106.47,106.47,106.47,106.47,90.95,90.95,90.95,90.95,82.43,82.43,82.43
108.18,108.18,108.18,108.18,95.2,95.2,95.2,95.2,86.54,86.54,86.54
119.81,119.81,119.81,119.81,102.69,102.69,98.41,98.41,89.85,89.85,89.85
118.51,118.51,118.51,118.51,102.96,102.96,100.11,100.11,91.64,91.64,91.64
117.22,117.22,117.22,117.22,103.23,103.23,101.81,101.81,93.43,93.43,93.43
115.92,115.92,115.92,115.92,103.5,103.5,103.5,103.5,95.22,95.22,95.22
119.82,119.82,119.82,119.82,108.7,108.7,105.87,105.87,98.93,98.93,98.93
123.71,123.71,123.71,123.71,113.9,113.9,108.23,108.23,102.63,102.63,102.63
127.61,127.61,127.61,127.61,119.1,119.1,110.59,110.59,106.34,106.34,106.34
104.39,104.39,104.39,104.39,83.51,83.51,83.51,83.51,75.16,75.16,75.16
104.84,104.84,104.84,104.84,86.69,86.69,86.69,86.69,78.3,78.3,78.3
105.28,105.28,105.28,105.28,89.87,89.87,89.87,89.87,81.44,81.44,81.44
105.73,105.73,105.73,105.73,93.04,93.04,93.04,93.04,84.58,84.58,84.58
120.17,120.17,120.17,120.17,103.0,103.0,98.71,98.71,90.13,90.13,90.13
117.1,117.1,117.1,117.1,101.69,101.69,98.83,98.83,90.47,90.47,90.47
114.04,114.04,114.04,114.04,100.39,100.39,98.96,98.96,90.81,90.81,90.81
110.97,110.97,110.97,110.97,99.08,99.08,99.08,99.08,91.16,91.16,91.16
113.47,113.47,113.47,113.47,102.91,102.91,100.27,100.27,93.67,93.67,93.67
115.96,115.96,115.96,115.96,106.73,106.73,101.47,101.47,96.19,96.19,96.19
118.45,118.45,118.45,118.45,110.55,110.55,102.66,102.66,98.71,98.71,98.71
103.26,103.26,103.26,103.26,82.61,82.61,82.61,82.61,74.35,74.35,74.35
103.36,103.36,103.36,103.36,85.45,85.45,85.45,85.45,77.18,77.18,77.18
103.47,103.47,103.47,103.47,88.3,88.3,88.3,88.3,80.02,80.02,80.02
103.57,103.57,103.57,103.57,91.14,91.14,91.14,91.14,82.85,82.85,82.85
116.51,116.51,116.51,116.51,99.87,99.87,95.71,95.71,87.39,87.39,87.39
116.38,116.38,116.38,116.38,101.13,101.13,98.36,98.36,90.05,90.05,90.05
116.24,116.24,116.24,116.24,102.4,102.4,101.01,101.01,92.71,92.71,92.71
116.1,116.1,116.1,116.1,103.66,103.66,103.66,103.66,95.37,95.37,95.37
119.94,119.94,119.94,119.94,108.81,108.81,105.97,105.97,99.03,99.03,99.03
123.77,123.77,123.77,123.77,113.95,113.95,108.28,108.28,102.68,102.68,102.68
127.61,127.61,127.61,127.61,119.1,119.1,110.59,110.59,106.34,106.34,106.34
90.41,90.41,90.41,90.41,72.33,72.33,72.33,72.33,65.1,65.1,65.1
91.33,91.33,91.33,91.33,75.55,75.55,75.55,75.55,68.25,68.25,68.25
92.25,92.25,92.25,92.25,78.77,78.77,78.77,78.77,71.39,71.39,71.39
93.17,93.17,93.17,93.17,81.99,81.99,81.99,81.99,74.54,74.54,74.54
106.43,106.43,106.43,106.43,91.23,91.23,87.43,87.43,79.82,79.82,79.82
107.81,107.81,107.81,107.81,93.73,93.73,91.19,91.19,83.49,83.49,83.49
109.19,109.19,109.19,109.19,96.22,96.22,94.96,94.96,87.16,87.16,87.16
110.57,110.57,110.57,110.57,98.72,98.72,98.72,98.72,90.82,90.82,90.82
111.15,111.15,111.15,111.15,100.75,100.75,98.26,98.26,91.74,91.74,91.74
111.73,111.73,111.73,111.73,102.78,102.78,97.79,97.79,92.67,92.67,92.67
112.3,112.3,112.3,112.3,104.82,104.82,97.33,97.33,93.59,93.59,93.59
129.05,129.05,129.05,129.05,103.24,103.24,103.24,103.24,92.92,92.92,92.92
128.83,128.83,128.83,128.83,106.49,106.49,106.49,106.49,96.18,96.18,96.18
128.61,128.61,128.61,128.61,109.74,109.74,109.74,109.74,99.45,99.45,99.45
128.4,128.4,128.4,128.4,112.99,112.99,112.99,112.99,102.72,102.72,102.72
146.22,146.22,146.22,146.22,125.33,125.33,120.11,120.11,109.67,109.67,109.67
146.1,146.1,146.1,146.1,126.96,126.96,123.48,123.48,113.05,113.05,113.05
145.98,145.98,145.98,145.98,128.6,128.6,126.86,126.86,116.43,116.43,116.43
145.86,145.86,145.86,145.86,130.23,130.23,130.23,130.23,119.81,119.81,119.81
149.05,149.05,149.05,149.05,135.18,135.18,131.73,131.73,123.05,123.05,123.05
152.25,152.25,152.25,152.25,140.13,140.13,133.22,133.22,126.29,126.29,126.29
155.44,155.44,155.44,155.44,145.08,145.08,134.71,134.71,129.53,129.53,129.53
105.08,105.08,105.08,105.08,84.06,84.06,84.06,84.06,75.65,75.65,75.65
104.99,104.99,104.99,104.99,86.79,86.79,86.79,86.79,78.39,78.39,78.39
104.91,104.91,104.91,104.91,89.52,89.52,89.52,89.52,81.12,81.12,81.12
104.82,104.82,104.82,104.82,92.24,92.24,92.24,92.24,83.86,83.86,83.86
113.7,113.7,113.7,113.7,97.46,97.46,93.4,93.4,85.28,85.28,85.28
117.33,117.33,117.33,117.33,102.05,102.05,99.34,99.34,90.96,90.96,90.96
120.95,120.95,120.95,120.95,106.64,106.64,105.28,105.28,96.65,96.65,96.65
124.58,124.58,124.58,124.58,111.23,111.23,111.23,111.23,102.33,102.33,102.33
127.06,127.06,127.06,127.06,115.23,115.23,112.3,112.3,104.9,104.9,104.9
129.55,129.55,129.55,129.55,119.23,119.23,113.37,113.37,107.47,107.47,107.47
132.04,132.04,132.04,132.04,123.24,123.24,114.43,114.43,110.03,110.03,110.03
105.1,105.1,105.1,105.1,84.08,84.08,84.08,84.08,75.67,75.67,75.67
105.62,105.62,105.62,105.62,87.34,87.34,87.34,87.34,78.89,78.89,78.89
106.15,106.15,106.15,106.15,90.61,90.61,90.61,90.61,82.12,82.12,82.12
106.67,106.67,106.67,106.67,93.87,93.87,93.87,93.87,85.34,85.34,85.34
119.58,119.58,119.58,119.58,102.5,102.5,98.23,98.23,89.69,89.69,89.69
115.81,115.81,115.81,115.81,100.56,100.56,97.71,97.71,89.44,89.44,89.44
112.04,112.04,112.04,112.04,98.61,98.61,97.19,97.19,89.19,89.19,89.19
108.27,108.27,108.27,108.27,96.67,96.67,96.67,96.67,88.94,88.94,88.94
112.19,112.19,112.19,112.19,101.79,101.79,99.12,99.12,92.63,92.63,92.63
116.1,116.1,116.1,116.1,106.9,106.9,101.57,101.57,96.32,96.32,96.32
120.02,120.02,120.02,120.02,112.02,112.02,104.02,104.02,100.02,100.02,100.02
115.42,115.42,115.42,115.42,92.34,92.34,92.34,92.34,83.1,83.1,83.1
115.29,115.29,115.29,115.29,95.3,95.3,95.3,95.3,86.08,86.08,86.08
115.17,115.17,115.17,115.17,98.27,98.27,98.27,98.27,89.06,89.06,89.06
115.04,115.04,115.04,115.04,101.23,101.23,101.23,101.23,92.03,92.03,92.03
129.76,129.76,129.76,129.76,111.23,111.23,106.59,106.59,97.32,97.32,97.32
129.91,129.91,129.91,129.91,112.9,112.9,109.82,109.82,100.54,100.54,100.54
130.06,130.06,130.06,130.06,114.58,114.58,113.04,113.04,103.75,103.75,103.75
130.21,130.21,130.21,130.21,116.26,116.26,116.26,116.26,106.96,106.96,106.96
